business_name,category,lic_code,street_address,State,City,zipcode,business_start_date,business_end_date,neighborhoods,business_location,supervisor_district,Lifespan,closed,age_if_opened,formatted_address_x,formatted_name_x,uniqueid,full_address,business_id,name,MA,year,formatted_address_y,formatted_name_y,latitude,longitude
rustys southern llc,Food Services,Multiple,750 ellis st,CA,San Francisco,94109.0,01/12/2015,,,"750 ELLIS ST
SAN FRANCISCO, CA 94109
(37.78413, -122.418642)",,,no,1297.0,750 ellis,rustys,rustys750 ellis,"750 ellis st, San Francisco, CA, 94109.0",82231,rustys southern llc,84.0,2018.0,750 ellis,rustys,,
happy family gourmet inc,Food Services,"Restaurant Less Than 1,000 Sqft",1042 taraval st,CA,San Francisco,94116.0,01/01/2015,,,"1042 TARAVAL ST
SAN FRANCISCO, CA 94116
(37.742994, -122.477228)",,,no,1308.0,1042 taraval,happy,happy1042 taraval,"1042 taraval st, San Francisco, CA, 94116.0",85295,happy family gourmet inc,68.5,2018.0,1042 taraval,happy,,
tj cups inc,Food Services,"Restaurant Less Than 1,000 Sqft",2437 noriega st,CA,San Francisco,94122.0,01/05/2015,,,"2437 NORIEGA ST
SAN FRANCISCO, CA 94122
(37.753663, -122.489727)",,,no,1304.0,2437 noriega,tj,tj2437 noriega,"2437 noriega st, San Francisco, CA, 94122.0",83196,tj cups inc,94.5,2017.0,2437 noriega,tj,,
fiddlers green inc,Food Services,,1333 columbus ave,CA,San Francisco,94133.0,12/19/2013,10/31/2015,,"1333 COLUMBUS AVE
SAN FRANCISCO, CA 94133
(37.806652, -122.419401)",,681.0,yes,,1333 columbus,fiddlers,fiddlers1333 columbus,"1333 columbus ave, San Francisco, CA, 94133.0",86773,fiddlers green of sf,83.5,2017.0,1333 columbus,fiddlers,,
fiddlers green of sf,Food Services,,1333 columbus ave,CA,San Francisco,94133.0,03/08/2016,03/08/2016,,"1333 COLUMBUS AVE
SAN FRANCISCO, CA 94133
(37.806652, -122.419401)",,0.0,yes,,1333 columbus,fiddlers,fiddlers1333 columbus,"1333 columbus ave, San Francisco, CA, 94133.0",86773,fiddlers green of sf,83.5,2017.0,1333 columbus,fiddlers,,
fiddlers green of sf,Food Services,Multiple,1333 columbus ave,CA,San Francisco,94133.0,03/07/2016,,,"1333 COLUMBUS AVE
SAN FRANCISCO, CA 94133
(37.806652, -122.419401)",,,no,877.0,1333 columbus,fiddlers,fiddlers1333 columbus,"1333 columbus ave, San Francisco, CA, 94133.0",86773,fiddlers green of sf,83.5,2017.0,1333 columbus,fiddlers,,
cookie love,Food Services,"Restaurant Less Than 1,000 Sqft",1488 pine st,CA,San Francisco,94109.0,01/08/2015,,,"1488 PINE ST
SAN FRANCISCO, CA 94109
(37.789646, -122.420251)",,,no,1301.0,1488 pine,cookie,cookie1488 pine,"1488 pine st, San Francisco, CA, 94109.0",82340,cookie love,99.0,2018.0,1488 pine,cookie,,
little sweet,Food Services,"Restaurant Less Than 1,000 Sqft",3836 geary blvd,CA,San Francisco,94118.0,01/26/2015,,Inner Richmond,"3836 GEARY BLVD
SAN FRANCISCO, CA 94118
(37.781249, -122.460664)",1.0,,no,1283.0,3836 geary,little,little3836 geary,"3836 geary blvd, San Francisco, CA, 94118.0",81884,little sweet,82.0,2018.0,3836 geary,little,,
afc sushi  walgreens #890,Food Services,"Restaurant Less Than 1,000 Sqft",135 powell st,CA,San Francisco,94102.0,01/01/1996,,,"135 POWELL ST
SAN FRANCISCO, CA 94102
(37.786068, -122.407981)",,,no,8248.0,135 powell,afc,afc135 powell,"135 powell st, San Francisco, CA, 94102.0",80995,afc sushi at walgreens #890,96.0,2018.0,135 powell,afc,,
sons  daughters,Food Services,"Restaurant 1,000 - 2,000 Sqft",708 bush st,CA,San Francisco,94108.0,01/01/2014,,Nob Hill,"708 BUSH ST
SAN FRANCISCO, CA 94108
(37.790123, -122.409123)",3.0,,no,1673.0,708 bush,sons,sons708 bush,"708 bush st, San Francisco, CA, 94108.0",81974,sons  daughters,89.5,2018.0,708 bush,sons,,
halal cart llc,Food Services,,1 market st,CA,San Francisco,94105.0,11/07/2014,,,"1 MARKET ST
SAN FRANCISCO, CA 94105
(37.794096, -122.395302)",,,no,1363.0,1 market,halal,halal1 market,"1 market st, San Francisco, CA, 94105.0",87628,halal cart sf,82.0,2017.0,1 market,halal,,
halal cart sf,Food Services,,1 market st,CA,San Francisco,94105.0,05/31/2016,,,"1 MARKET ST
SAN FRANCISCO, CA 94105
(37.794096, -122.395302)",,,no,792.0,1 market,halal,halal1 market,"1 market st, San Francisco, CA, 94105.0",87628,halal cart sf,82.0,2017.0,1 market,halal,,
maple restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",5820 mission st,CA,San Francisco,94112.0,04/01/2016,,,"5820 MISSION ST
SAN FRANCISCO, CA 94112
(37.709111, -122.451793)",,,no,852.0,5820 mission,maple,maple5820 mission,"5820 mission st, San Francisco, CA, 94112.0",87791,maple restaurant,76.0,2018.0,5820 mission,maple,,
los colores taqueria  grill,Food Services,"Restaurant Less Than 1,000 Sqft",709 o'farrell st,CA,San Francisco,94109.0,08/31/2016,,,,,,no,700.0,709 o'farrell,los,los709 o'farrell,"709 o'farrell st, San Francisco, CA, 94109.0",89111,los colores taqueria  grill,91.0,2018.0,709 o'farrell,los,,
proper food,Food Services,"Restaurant Less Than 1,000 Sqft",100 montgomery st 116,CA,San Francisco,94104.0,05/17/2013,,,"100 MONTGOMERY ST
SAN FRANCISCO, CA 94104
(37.790259, -122.402243)",,,no,1902.0,100 montgomery,proper,proper100 montgomery,"100 montgomery st 116, San Francisco, CA, 94104.0",82048,proper food,100.0,2018.0,100 montgomery,proper,,
super duper,Food Services,Multiple,346 kearny st,CA,San Francisco,94108.0,02/06/2015,,,"346 KEARNY ST
SAN FRANCISCO, CA 94108
(37.791473, -122.404187)",,,no,1272.0,346 kearny,super,super346 kearny,"346 kearny st, San Francisco, CA, 94108.0",82911,super duper,87.5,2017.0,346 kearny,super,,
mateos taqueria,Food Services,"Restaurant 1,000 - 2,000 Sqft",2471 mission st,CA,San Francisco,94110.0,02/11/2015,,,"2471 MISSION ST
SAN FRANCISCO, CA 94110
(37.757499, -122.418943)",,,no,1267.0,2471 mission,mateos,mateos2471 mission,"2471 mission st, San Francisco, CA, 94110.0",84582,mateos taqueria,86.0,2018.0,2471 mission,mateos,,
five sweets,Food Services,"Restaurant Less Than 1,000 Sqft",1125 ocean ave,CA,San Francisco,94112.0,02/11/2015,,,"1125 OCEAN AVE
SAN FRANCISCO, CA 94112
(37.723562, -122.454662)",,,no,1267.0,1125 ocean,five,five1125 ocean,"1125 ocean ave, San Francisco, CA, 94112.0",82105,five sweets,88.0,2018.0,1125 ocean,five,,
local diner,Food Services,"Restaurant 1,000 - 2,000 Sqft",1244 market st,CA,San Francisco,94102.0,07/01/2009,,Tenderloin,"1244 MARKET ST
SAN FRANCISCO, CA 94102
(37.778047, -122.415611)",6.0,,no,3318.0,1244 market,local,local1244 market,"1244 market st, San Francisco, CA, 94102.0",63150,local diner,68.5,2017.0,1244 market,local,37.778343,-122.415348
ro cafe,Food Services,"Restaurant Less Than 1,000 Sqft",2739 geary blvd,CA,San Francisco,94118.0,04/01/2013,,Lone Mountain/USF,"2739 GEARY BLVD
San Francisco, CA 94118
(37.782216, -122.448515)",1.0,,no,1948.0,2739 geary,ro,ro2739 geary,"2739 geary blvd, San Francisco, CA, 94118.0",82143,ro cafe,96.0,2017.0,2739 geary,ro,,
harbor villa restaurant,Food Services,Multiple,5238 diamond heights blvd,CA,San Francisco,94131.0,02/12/2015,,Glen Park,"5238 DIAMOND HEIGHTS BLVD
SAN FRANCISCO, CA 94131
(37.744422, -122.43917)",8.0,,no,1266.0,5238 diamond,harbor,harbor5238 diamond,"5238 diamond heights blvd, San Francisco, CA, 94131.0",82134,harbor villa restaurant,69.0,2017.0,5238 diamond,harbor,,
fish and farm,Food Services,Multiple,424 clay st,CA,San Francisco,94111.0,02/18/2015,,,"424 CLAY ST
SAN FRANCISCO, CA 94111
(37.79499, -122.400519)",,,no,1260.0,424 clay,fish,fish424 clay,"424 clay st, San Francisco, CA, 94111.0",82677,fish and farm,97.0,2018.0,424 clay,fish,,
academy bar  kitchen,Food Services,"Restaurant 1,000 - 2,000 Sqft",1800 fillmore st,CA,San Francisco,94115.0,01/12/1994,,,"1800 FILLMORE ST
SAN FRANCISCO, CA 94115
(37.786207, -122.433303)",,,no,8967.0,1800 fillmore,academy,academy1800 fillmore,"1800 fillmore st, San Francisco, CA, 94115.0",1778,academy bar  kitchen,94.0,2017.0,1800 fillmore,academy,37.786498,-122.430283
seniores pizza,Food Services,,559 divisadero st,CA,San Francisco,94117.0,02/24/2015,,,"559 DIVISADERO ST
SAN FRANCISCO, CA 94117
(37.774614, -122.43777)",,,no,1254.0,559 divisadero,seniores,seniores559 divisadero,"559 divisadero st, San Francisco, CA, 94117.0",82259,seniores pizza,85.5,2018.0,559 divisadero,seniores,,
cecilias pizza  restaurant,Food Services,"Restaurant Less Than 1,000 Sqft",3515 mission st,CA,San Francisco,94110.0,11/25/2014,,,"3515 MISSION ST
SAN FRANCISCO, CA 94110
(37.74085, -122.422944)",,,no,1345.0,3515 mission,cecilias,cecilias3515 mission,"3515 mission st, San Francisco, CA, 94110.0",87517,cecilias pizza  restaurant,83.5,2018.0,3515 mission,cecilias,,
burma bear,Food Services,,1727 haight st,CA,San Francisco,94117.0,01/22/2014,12/30/2016,,"1727 HAIGHT ST
SAN FRANCISCO, CA 94117
(37.769468, -122.451016)",,1073.0,yes,,1727 haight,burma,burma1727 haight,"1727 haight st, San Francisco, CA, 94117.0",81104,burma bear,94.0,2016.0,1727 haight,burma,,
nieves cinco de mayo produce,Food Services,Retail Food Market W/food Prep. Lt 5001 Sqft,3052 16th st,CA,San Francisco,94103.0,07/01/2015,,,"3052 16TH ST
SAN FRANCISCO, CA 94103
(37.764967, -122.420939)",,,no,1127.0,3052 16th,nieves,nieves3052 16th,"3052 16th st, San Francisco, CA, 94103.0",82376,nieves cinco de mayo produce,84.5,2018.0,3052 16th,nieves,,
mensho tokyo,Food Services,"Restaurant Less Than 1,000 Sqft",672 geary st,CA,San Francisco,94102.0,03/01/2015,,,"672 GEARY ST
SAN FRANCISCO, CA 94102
(37.786591, -122.414254)",,,no,1249.0,672 geary,mensho,mensho672 geary,"672 geary st, San Francisco, CA, 94102.0",82074,mensho tokyo,100.0,2018.0,672 geary,mensho,,
afc sushi  safeway #995,Food Services,Take-Out Establishment,1335 webster st,CA,San Francisco,94115.0,01/01/1996,,,"1335 WEBSTER ST
SAN FRANCISCO, CA 94115
(37.782557, -122.430887)",,,no,8248.0,1335 webster,afc,afc1335 webster,"1335 webster st, San Francisco, CA, 94115.0",79217,afc sushi  safeway #995,98.0,2018.0,1335 webster,afc,,
city pizza and burger inc,Food Services,"Restaurant 1,000 - 2,000 Sqft",464 broadway st,CA,San Francisco,94133.0,03/01/2015,,,"464 BROADWAY ST
SAN FRANCISCO, CA 94133
(37.798089, -122.404892)",,,no,1249.0,464 broadway,city,city464 broadway,"464 broadway st, San Francisco, CA, 94133.0",83589,city pizza and burger inc,83.5,2018.0,464 broadway,city,,
bar 587,Food Services,"Restaurant Less Than 1,000 Sqft",587 post st,CA,San Francisco,94102.0,02/01/2014,,,"587 POST ST
SAN FRANCISCO, CA 94102
(37.787895, -122.411512)",,,no,1642.0,587 post,bar,bar587 post,"587 post st, San Francisco, CA, 94102.0",81381,bar 587,86.5,2018.0,587 post,bar,,
orsons belly,Food Services,"Restaurant Less Than 1,000 Sqft",1737 balboa st,CA,San Francisco,94121.0,10/15/2014,,Outer Richmond,"1737 BALBOA ST
SAN FRANCISCO, CA 94121
(37.776604, -122.47774)",1.0,,no,1386.0,1737 balboa,orsons,orsons1737 balboa,"1737 balboa st, San Francisco, CA, 94121.0",83587,orsons belly,98.0,2017.0,1737 balboa,orsons,,
crazy gringo taco wagon salsa co,Food Services,,3251 20th ave,CA,San Francisco,94132.0,03/09/2015,,,"3251 20TH AVE
SAN FRANCISCO, CA 94132
(37.727905, -122.475605)",,,no,1241.0,3251 20th,crazy,crazy3251 20th,"3251 20th ave, San Francisco, CA, 94132.0",82441,crazy gringo taco wagon salsa,100.0,2016.0,3251 20th,crazy,,
farmhouse kitchen thai cuisine,Food Services,"Restaurant Greater Than 2,000 Sqft",710 florida st,CA,San Francisco,94110.0,03/09/2015,,,"710 FLORIDA ST
SAN FRANCISCO, CA 94110
(37.76029, -122.410979)",,,no,1241.0,710 florida,farmhouse,farmhouse710 florida,"710 florida st, San Francisco, CA, 94110.0",82413,farmhouse kitchen thai cuisine,84.0,2017.0,710 florida,farmhouse,,
fresca restaurant,Food Services,"Restaurant Greater Than 2,000 Sqft",737 irving st,CA,San Francisco,94122.0,01/01/2006,,,"737 IRVING ST
San Francisco, CA 94122
(37.764056, -122.465904)",,,no,4595.0,737 irving,fresca,fresca737 irving,"737 irving st, San Francisco, CA, 94122.0",64524,fresca restaurant,86.0,2018.0,737 irving,fresca,37.76403300000001,-122.4659
als place,Food Services,"Restaurant Greater Than 2,000 Sqft",1499 valencia st,CA,San Francisco,94117.0,10/22/2014,,,"1499 VALENCIA ST
SAN FRANCISCO, CA 94117
(37.74891, -122.420361)",,,no,1379.0,1499 valencia,als,als1499 valencia,"1499 valencia st, San Francisco, CA, 94117.0",80669,als place,88.0,2018.0,1499 valencia,als,,
als restaurant group inc,Food Services,,1499 valencia st,CA,San Francisco,94117.0,01/20/2016,,,"1499 VALENCIA ST
SAN FRANCISCO, CA 94117
(37.74891, -122.420361)",,,no,924.0,1499 valencia,als,als1499 valencia,"1499 valencia st, San Francisco, CA, 94117.0",80669,als place,88.0,2018.0,1499 valencia,als,,
tacos el paisano #2,Food Services,Multiple,428 11th st,CA,San Francisco,94103.0,04/01/2012,,,"428 11TH ST
SAN FRANCISCO, CA 94103
(37.770022, -122.411736)",,,no,2313.0,428 11th,tacos,tacos428 11th,"428 11th st, San Francisco, CA, 94103.0",82821,tacos el paisano #2,90.0,2016.0,428 11th,tacos,,
glaze teriyaki,Food Services,"Restaurant Less Than 1,000 Sqft",2095 chestnut st,CA,San Francisco,94123.0,03/16/2015,,,"2095 CHESTNUT ST
SAN FRANCISCO, CA 94123
(37.800613, -122.437811)",,,no,1234.0,2095 chestnut,glaze,glaze2095 chestnut,"2095 chestnut st, San Francisco, CA, 94123.0",82472,glaze teriyaki,89.5,2018.0,2095 chestnut,glaze,,
feel good bakery,Food Services,Caterer Retail Food Vehicles,270 noe st,CA,San Francisco,94114.0,03/17/2015,,,"270 NOE ST
SAN FRANCISCO, CA 94114
(37.764716, -122.433161)",,,no,1233.0,270 noe,feel,feel270 noe,"270 noe st, San Francisco, CA, 94114.0",82544,feel good bakery,100.0,2016.0,270 noe,feel,,
rangoon ruby burmese cuisine,Food Services,"Restaurant Greater Than 2,000 Sqft",1608 polk st,CA,San Francisco,94109.0,03/18/2015,,,"1608 POLK ST
SAN FRANCISCO, CA 94109
(37.791665, -122.420909)",,,no,1232.0,1608 polk,rangoon,rangoon1608 polk,"1608 polk st, San Francisco, CA, 94109.0",81978,rangoon ruby burmese cuisine,74.5,2018.0,1608 polk,rangoon,,
way to life foods,Food Services,Caterer Retail Food Vehicles,1 united nations plaza,CA,San Francisco,94102.0,01/01/2014,03/31/2018,,"1 UNITED NATIONS PLAZA
SAN FRANCISCO, CA 94102
(37.779887, -122.413445)",,1550.0,yes,,1 united,way,way1 united,"1 united nations plaza, San Francisco, CA, 94102.0",82407,way to life foods,100.0,2016.0,1 united,way,,
love healthy foods,Food Services,Caterer Retail Food Vehicles,244 clement st,CA,San Francisco,94118.0,02/10/2015,,,"244 CLEMENT ST
SAN FRANCISCO, CA 94118
(37.783089, -122.461707)",,,no,1268.0,244 clement,love,love244 clement,"244 clement st, San Francisco, CA, 94118.0",83087,love healthy foods,100.0,2016.0,244 clement,love,,
the spice jar,Food Services,"Restaurant Less Than 1,000 Sqft",2500 bryant st,CA,San Francisco,94110.0,03/25/2015,,,"2500 BRYANT ST
SAN FRANCISCO, CA 94110
(37.754273, -122.409243)",,,no,1225.0,2500 bryant,the,the2500 bryant,"2500 bryant st, San Francisco, CA, 94110.0",83472,the spice jar,78.5,2018.0,2500 bryant,the,,
bon appetit management co,Food Services,Catering Facility,350 rhode island,CA,San Francisco,94107.0,07/01/1987,,,,,,no,11354.0,350 rhode,bon,bon350 rhode,"350 rhode island, San Francisco, CA, 94107.0",80279,bon appetit management company,97.0,2016.0,350 rhode,bon,,
blue bottle coffee,Food Services,"Restaurant Less Than 1,000 Sqft",1355 market st #100,CA,San Francisco,94103.0,08/18/2008,,,"1355 MARKET ST
SAN FRANCISCO, CA 94103
(37.777203, -122.416681)",,,no,3635.0,1355 market,blue,blue1355 market,"1355 market st #100, San Francisco, CA, 94103.0",82429,blue bottle coffee,94.0,2018.0,1355 market,blue,,
burmese kitchen,Food Services,"Restaurant Less Than 1,000 Sqft",3815 geary blvd,CA,San Francisco,94118.0,11/21/2014,,,"3815 GEARY BLVD
SAN FRANCISCO, CA 94118
(37.781141, -122.46035)",,,no,1349.0,3815 geary,burmese,burmese3815 geary,"3815 geary blvd, San Francisco, CA, 94118.0",81235,burmese kitchen,83.5,2018.0,3815 geary,burmese,,
subway sandwiches  #61241,Food Services,"Restaurant Less Than 1,000 Sqft",1501 b sloat blvd  #200,CA,San+francisco,94132.0,11/24/2014,,,"1501 B SLOAT BLVD
SAN FRANCISCO, CA 94132
(37.734028, -122.489387)",,,no,1346.0,1501 b,subway,subway1501 b,"1501 b sloat blvd  #200, San+francisco, CA, 94132.0",81166,subway sandwiches #61241,98.0,2018.0,1501 b,subway,,
old skool cafe,Food Services,Multiple,1429 mendell st,CA,San Francisco,94124.0,11/15/2005,,Bayview Hunters Point,"1429 MENDELL ST
SAN FRANCISCO, CA 94124
(37.734365, -122.390585)",10.0,,no,4642.0,1429 mendell,old,old1429 mendell,"1429 mendell st, San Francisco, CA, 94124.0",67923,old skool cafe,90.0,2017.0,1429 mendell,old,37.73434,-122.390559
the barrel room,Food Services,Multiple,415 sansome st,CA,San Francisco,94111.0,05/20/2011,,Chinatown,"415 SANSOME ST
San Francisco, CA 94111
(37.794309, -122.401406)",3.0,,no,2630.0,415 sansome,the,the415 sansome,"415 sansome st, San Francisco, CA, 94111.0",82807,the barrel room,92.0,2016.0,415 sansome,the,,
the barrel room,Food Services,,415 sansome st #c,CA,San+francisco,94111.0,05/20/2011,,,"415 SANSOME ST
C SAN FRANCISCO, CA 94111
(37.794309, -122.401406)",,,no,2630.0,415 sansome,the,the415 sansome,"415 sansome st #c, San+francisco, CA, 94111.0",82807,the barrel room,92.0,2016.0,415 sansome,the,,
project juice,Food Services,"Restaurant Less Than 1,000 Sqft",364 hayes st,CA,San Francisco,94102.0,10/01/2012,,,"364 HAYES ST
SAN FRANCISCO, CA 94102
(37.776956, -122.422299)",,,no,2130.0,364 hayes,project,project364 hayes,"364 hayes st, San Francisco, CA, 94102.0",83046,project juice,93.0,2018.0,364 hayes,project,,
vive la tarte,Food Services,Catering Facility,1160 howard st,CA,San Francisco,94103.0,01/01/2015,,South of Market,"1160 HOWARD ST
SAN FRANCISCO, CA 94103
(37.77685, -122.410826)",6.0,,no,1308.0,1160 howard,vive,vive1160 howard,"1160 howard st, San Francisco, CA, 94103.0",78705,vive la tarte,89.0,2017.0,1160 howard,vive,,
mizutani sushi bar,Food Services,"Restaurant 1,000 - 2,000 Sqft",4406 california st,CA,San Francisco,94118.0,04/09/2015,,,"4406 CALIFORNIA ST
SAN FRANCISCO, CA 94118
(37.784961, -122.464826)",,,no,1210.0,4406 california,mizutani,mizutani4406 california,"4406 california st, San Francisco, CA, 94118.0",82655,mizutani sushi bar,81.5,2018.0,4406 california,mizutani,,
coffee mission,Food Services,"Restaurant Less Than 1,000 Sqft",3325 24th st,CA,San Francisco,94110.0,04/10/2015,,Mission,"3325 24TH ST
SAN FRANCISCO, CA 94110
(37.752206, -122.419134)",9.0,,no,1209.0,3325 24th,coffee,coffee3325 24th,"3325 24th st, San Francisco, CA, 94110.0",81475,coffee mission,90.0,2018.0,3325 24th,coffee,,
carbon grill,Food Services,"Restaurant Greater Than 2,000 Sqft",852 clement st,CA,San Francisco,94118.0,04/16/2015,,,"852 CLEMENT ST
SAN FRANCISCO, CA 94118
(37.782755, -122.468545)",,,no,1203.0,852 clement,carbon,carbon852 clement,"852 clement st, San Francisco, CA, 94118.0",83423,carbon grill,73.5,2018.0,852 clement,carbon,,
sam wo restaurant  bakery,Food Services,,713 clay st,CA,San Francisco,94108.0,10/12/2012,05/31/2017,Chinatown,"713 CLAY ST
SAN FRANCISCO, CA 94108
(37.794416, -122.405141)",3.0,1692.0,yes,,713 clay,sam,sam713 clay,"713 clay st, San Francisco, CA, 94108.0",92825,sam wo restaurant and bakery,86.0,2017.0,713 clay,sam,,
sam wo restaurant and bakery,Food Services,"Restaurant Greater Than 2,000 Sqft",713 clay st,CA,San Francisco,94108.0,04/06/2017,,Chinatown,,3.0,,no,482.0,713 clay,sam,sam713 clay,"713 clay st, San Francisco, CA, 94108.0",92825,sam wo restaurant and bakery,86.0,2017.0,713 clay,sam,,
eurest dining  pinterest,Food Services,,651 brannan st,CA,San Francisco,94103.0,10/01/1968,,Mission Bay,"651 BRANNAN ST
SAN FRANCISCO, CA 94103
(37.775635, -122.399951)",6.0,,no,18201.0,651 brannan,eurest,eurest651 brannan,"651 brannan st, San Francisco, CA, 94103.0",82792,eurest dining services  pinterest,93.5,2018.0,651 brannan,eurest,,
rove kitchen,Food Services,"Restaurant 1,000 - 2,000 Sqft",678 post st,CA,San Francisco,94109.0,03/31/2014,,Nob Hill,"678 POST ST
SAN FRANCISCO, CA 94109
(37.787693, -122.413035)",3.0,,no,1584.0,678 post,rove,rove678 post,"678 post st, San Francisco, CA, 94109.0",77017,rove kitchen,100.0,2016.0,678 post,rove,,
fire of brazil express,Food Services,"Restaurant Less Than 1,000 Sqft",845 market st spc fe14,CA,San Francisco,94103.0,07/23/2014,,South of Market,"845 MARKET ST
SAN FRANCISCO, CA 94103
(37.784972, -122.406844)",6.0,,no,1470.0,845 market,fire,fire845 market,"845 market st spc fe14, San Francisco, CA, 94103.0",80280,fire of brazil express,95.5,2018.0,845 market,fire,,
