business_name,lic_code,business_start_date,business_end_date,Lifespan,closed,age_if_opened,full_address,business_id,name,MA,year,lati,longi
specialtys cafe  bakery,Multiple,03/16/1988,,,no,11095.0,"1 post st lwr lvl, San Francisco, CA, 94104",39049,specialtys cafe  bakery,87.5,2017.0,37.789068,-122.40201
kezar bar  restaurant,"Restaurant 1,000 - 2,000 Sqft",08/21/1989,,,no,10572.0,"900 cole st, San Francisco, CA, 94117",2619,kezar bar  restaurant,81.5,2018.0,37.765538,-122.44988700000002
morning brew cafe,Multiple,01/05/2004,,,no,5322.0,"401 sansome st, San Francisco, CA, 94111",10083,morning brew cafe,84.5,2017.0,37.794024,-122.401299
geary street bella pizza,"Restaurant 1,000 - 2,000 Sqft",01/12/2004,,,no,5315.0,"4124 geary blvd, San Francisco, CA, 94118",1903,geary street bella pizza,88.0,2017.0,37.781147999999995,-122.463672
yees restaurant inc,"Restaurant Greater Than 2,000 Sqft",01/01/2004,,,no,5326.0,"1131 grant ave, San Francisco, CA, 94133",3115,yees restaurant,70.0,2017.0,37.797292,-122.40691399999999
little beijing  restaurant,"Restaurant Less Than 1,000 Sqft",01/27/2015,,,no,1282.0,"1316 noriega st, San Francisco, CA, 94122",81976,little beijing restaurant,76.5,2018.0,37.7543589,-122.47790359999999
maxfields house of caffeine,,02/01/2008,03/31/2017,3346.0,yes,,"398 dolores st, San Francisco, CA, 9411",92110,maxfields house of caffeine,93.0,2018.0,37.7631654,-122.4265493
haystack pizza restaurant,"Restaurant Greater Than 2,000 Sqft",01/01/1999,,,no,7152.0,"3881 24th st, San Francisco, CA, 94114",2863,haystack pizza restaurant,90.0,2018.0,37.751573,-122.429189
s  e cafe,"Restaurant 1,000 - 2,000 Sqft",03/01/2004,,,no,5266.0,"2406 19th ave, San Francisco, CA, 94116",76950,s  e cafe,79.5,2018.0,37.7428521,-122.47546640000002
silver cloud,"Restaurant Greater Than 2,000 Sqft",10/21/2014,,,no,1380.0,"1994 lombard st, San Francisco, CA, 94123",81719,silver cloud,84.0,2018.0,37.8002203,-122.4342895
house of prime rib,Multiple,04/21/1986,,,no,11790.0,"1906 van ness ave, San Francisco, CA, 94109",3350,house of prime rib,96.0,2017.0,37.793338,-122.422827
harrys bar,Multiple,09/01/2001,,,no,6178.0,"2020 fillmore st, San Francisco, CA, 94115",3280,harrys bar,85.0,2018.0,37.788307,-122.43366699999999
cafe cole,"Restaurant Less Than 1,000 Sqft",01/01/2015,,,no,1308.0,"609 cole st, San Francisco, CA, 94117",155,cafe cole,89.5,2017.0,37.769303,-122.450724
hunan homes restaurant,,01/01/2003,04/24/2017,5227.0,yes,,"622 jackson st, San Francisco, CA, 94133",91531,hunan homes restaurant,86.0,2017.0,37.796402799999996,-122.40568950000001
las brisas,"Restaurant 1,000 - 2,000 Sqft",09/01/1997,,,no,7639.0,"3137 mission st, San Francisco, CA, 9411",69324,las brisas,86.5,2018.0,37.747173,-122.41880400000001
peets coffee  tea,"Restaurant 1,000 - 2,000 Sqft",01/01/1989,,,no,10804.0,"405 howard st, San Francisco, CA, 94105",32823,peets coffee  tea,93.0,2017.0,37.789057,-122.395322
new tsing tao restaurant,"Restaurant 1,000 - 2,000 Sqft",03/16/1997,,,no,7808.0,"811 ulloa st, San Francisco, CA, 94127",587,new tsing tao restaurant,92.0,2018.0,37.740654,-122.46538899999999
miette cakes llc,Retail Food Market W/food Prep. Lt 5001 Sqft,10/04/2003,,,no,5415.0,"449 octavia st, San Francisco, CA, 94107",33084,miette cakes llc,95.0,2018.0,37.776257,-122.424648
cafe 55,"Restaurant Less Than 1,000 Sqft",09/17/2014,,,no,1414.0,"55 stockton ave, San+francisco, CA, 94108",80620,cafe 55,98.0,2017.0,37.786326700000004,-122.4066852
wing lum restaurant,"Restaurant Less Than 1,000 Sqft",04/16/1998,,,no,7412.0,"1150 polk st, San Francisco, CA, 94109",3285,wing lum cafe,79.5,2018.0,37.787438,-122.419952
deli 23,Multiple,05/01/2014,,,no,1553.0,"2449 23rd st, San Francisco, CA, 9411",79782,deli 23,91.0,2018.0,37.754301500000004,-122.4043412
mcallister liquor grocery,Multiple,03/15/2004,,,no,5252.0,"136 mcallister st, San Francisco, CA, 94102",1742,mcallister grocery  deli,86.5,2018.0,37.780916,-122.41431200000001
ben wah restaurant,"Restaurant 1,000 - 2,000 Sqft",03/01/2004,,,no,5266.0,"2786 california st, San Francisco, CA, 94115",726,ben wah restaurant,73.0,2018.0,37.788138000000004,-122.440174
bobs donuts  pastries,"Restaurant 1,000 - 2,000 Sqft",04/01/1986,,,no,11810.0,"1621 polk st, San Francisco, CA, 94109",63897,bobs donuts and pastries,92.0,2018.0,37.791914,-122.420984
french bakery inc,"Restaurant Less Than 1,000 Sqft",04/07/2004,,,no,5229.0,"1101 taraval st, San Francisco, CA, 94116",4944,french bakery,94.0,2017.0,37.742914,-122.478149
taqueria el farolito #3,"Restaurant 1,000 - 2,000 Sqft",09/01/1997,,,no,7639.0,"2950 24th st, San Francisco, CA, 9411",2427,taqueria el farolito #3,88.0,2018.0,37.75272800000001,-122.41112199999999
absinthe,Multiple,04/15/1978,,,no,14718.0,"398 hayes st, San Francisco, CA, 94108",3611,absinthe brasserie  bar,90.0,2018.0,37.77694,-122.42296200000001
chinatown restaurant inc,"Restaurant Greater Than 2,000 Sqft",08/15/2003,,,no,5465.0,"744 washington st, San Francisco, CA, 94108",3676,chinatown restaurant,78.5,2017.0,37.795248,-122.405943
submarine center llc,"Restaurant Less Than 1,000 Sqft",04/07/2014,,,no,1577.0,"820 ulloa st, San Francisco, CA, 94127",78727,submarine center,92.0,2017.0,37.74082620000001,-122.46538909999998
golden ocean quickly,"Restaurant 1,000 - 2,000 Sqft",01/01/2013,,,no,2038.0,"1039 ocean ave, San Francisco, CA, 94112",74563,golden ocean quickly,93.0,2017.0,37.723161299999994,-122.4537788
universal cafe,"Restaurant 1,000 - 2,000 Sqft",04/20/2004,,,no,5216.0,"2814 19th st, San Francisco, CA, 9411",1065,universal cafe,83.5,2018.0,37.760487,-122.41066200000002
auntie annes pretzel,Take-Out Establishment,03/29/2009,,,no,3412.0,"845 market st space #201, San+francisco, CA, 94105",37792,auntie annes pretzels,96.0,2018.0,37.784848,-122.406892
lees deli,Multiple,08/05/1984,,,no,12414.0,"235 montgomery st, San Francisco, CA, 94104",3561,lees deli,94.0,2018.0,37.79146400000001,-122.40243500000001
cava22,,11/04/1996,,,no,7940.0,"3239 22nd st, San Francisco, CA, 9411",82228,cava22 inc,79.5,2018.0,37.7552451,-122.4196896
pan lido salvadoreno,Take-Out Establishment,11/14/2003,,,no,5374.0,"3147 22nd st, San Francisco, CA, 9411",59574,pan lido salvadoreno,87.5,2018.0,37.755479,-122.41758300000001
duk hing chinese delimeat inc,Take-Out Establishment,05/25/2004,,,no,5181.0,"1151 stockton st, San Francisco, CA, 94133",33999,duk hing chinese deli  meat inc,91.0,2017.0,37.796484,-122.408394
espetus churrascaria inc,Multiple,11/01/2003,,,no,5387.0,"1686 market st, San Francisco, CA, 94102",3926,espetus churrascaria inc,90.5,2017.0,37.773317,-122.421724
tosca cafe,Multiple,05/01/2013,,,no,1918.0,"242 columbus ave, San Francisco, CA, 94133",75689,tosca cafe,96.0,2018.0,37.7976266,-122.4058736
red a bakery inc,"Restaurant 1,000 - 2,000 Sqft",04/01/1991,,,no,9984.0,"634 clement st, San Francisco, CA, 94118",2716,red a bakery,85.0,2017.0,37.782888,-122.466101
extreme pizza,"Restaurant 1,000 - 2,000 Sqft",07/01/2004,,,no,5144.0,"3911 alemany blvd #1001, San+francisco, CA, 94132",13427,extreme pizza,89.5,2018.0,37.711185,-122.46779
restaurante familiar,"Restaurant Less Than 1,000 Sqft",07/01/2004,,,no,5144.0,"4499 mission st, San Francisco, CA, 94112",1362,restaurante familiar,84.0,2018.0,37.726402,-122.433476
bistro aix,Multiple,07/01/2004,,,no,5144.0,"3340 steiner st, San Francisco, CA, 94123",290,bistro aix,93.5,2018.0,37.800187,-122.43775600000001
holey bagel bakery,"Restaurant Less Than 1,000 Sqft",07/01/2004,,,no,5144.0,"3872 24th st, San Francisco, CA, 94114",1434,holey bagel bakery,92.0,2018.0,37.751628000000004,-122.42912199999999
subway 31419,"Restaurant Greater Than 2,000 Sqft",07/01/2004,,,no,5144.0,"2599 san bruno ave, San Francisco, CA, 94134",4804,subway #31419,88.0,2017.0,37.72893300000001,-122.40413000000001
golden gate prk golf dev found,"Restaurant Less Than 1,000 Sqft",12/01/2013,,,no,1704.0,"970 47th ave, San Francisco, CA, 94121",69664,golden gate park golf course,95.0,2018.0,37.7703863,-122.50787859999998
little baobab,Multiple,05/26/2004,,,no,5180.0,"3388 19th st, San Francisco, CA, 9411",5257,little baobab,91.0,2016.0,37.760295,-122.418953
tlaloc sabor mexicano,,01/10/1999,02/18/2016,6248.0,yes,,"525 commercial st, San Francisco, CA, 94111",90119,tlaloc sabor mexicano,92.0,2017.0,37.794268100000004,-122.40182959999999
the village market  pizza,"Restaurant 1,000 - 2,000 Sqft",07/12/2004,,,no,5133.0,"750 font blvd, San Francisco, CA, 94132",12344,the village market  pizza,97.0,2017.0,37.723462,-122.48301200000002
dolce gelato,"Restaurant Less Than 1,000 Sqft",07/13/2004,,,no,5132.0,"916 sutter st, San Francisco, CA, 94109",34710,dolce gelato,93.0,2016.0,37.788367,-122.415474
kingdom of dumpling,"Restaurant Less Than 1,000 Sqft",08/29/2014,,,no,1433.0,"1713 taraval st, San Francisco, CA, 94116",80316,kingdom of dumpling,86.0,2018.0,37.742473,-122.4846469
pan lido salvadoreno #2 inc,"Restaurant Less Than 1,000 Sqft",09/04/2003,,,no,5445.0,"5216 mission st, San Francisco, CA, 94112",7778,pan lido salvadoreno #2 inc,93.5,2017.0,37.71536,-122.441924
sabella  latorre,,10/01/1984,,,no,12357.0,"2809 taylor st, San Francisco, CA, 94133",87044,sabella  latorre seafood,89.0,2018.0,37.8084592,-122.41593470000001
town hall restaurant,Multiple,10/01/2003,,,no,5418.0,"342 howard st, San Francisco, CA, 94105",9652,town hall restaurant,81.5,2018.0,37.789563,-122.394821
green chile kitchen  market,"Restaurant 1,000 - 2,000 Sqft",07/29/2004,,,no,5116.0,"1801 mcallister st, San Francisco, CA, 94115",61438,green chile kitchen,90.0,2017.0,37.7773,-122.441709
mels drive in,Multiple,08/15/1986,,,no,11674.0,"1050 van ness ave, San Francisco, CA, 9411",2797,mels drivein,77.5,2017.0,37.785358,-122.421357
club waziema,Multiple,07/09/1999,,,no,6963.0,"543 divisadero st, San Francisco, CA, 94117",1509,club waziema,91.0,2018.0,37.774674,-122.43776399999999
korean village restaurant,Multiple,09/01/2006,,,no,4352.0,"4611 geary blvd, San Francisco, CA, 94118",32625,korean village restaurant,90.0,2017.0,37.780712,-122.4687
helmand palace,"Restaurant Greater Than 2,000 Sqft",06/18/2015,,,no,1140.0,"2424 van ness ave, San Francisco, CA, 94109",83995,helmand palace,90.0,2018.0,37.798000200000004,-122.4236094
iberia catering inc,Multiple,08/10/1987,,,no,11314.0,"2850 alemany blvd, San Francisco, CA, 94112",5258,iberia catering,90.0,2018.0,37.712715,-122.45136299999999
little star pizza,"Restaurant 1,000 - 2,000 Sqft",08/25/2004,,,no,5089.0,"846 divisadero st, San Francisco, CA, 94117",14429,little star pizza,95.5,2018.0,37.777488,-122.43825700000001
cafe 24,"Restaurant 1,000 - 2,000 Sqft",03/19/1999,,,no,7075.0,"600 16th st 2nd flr, San Francisco, CA, 94158",65383,cafe 24,88.0,2016.0,37.766405999999996,-122.39841899999999
la santaneca de la mission,"Restaurant Less Than 1,000 Sqft",09/01/2004,,,no,5082.0,"2815 mission st, San Francisco, CA, 9411",1021,la santaneca de la mission,93.0,2018.0,37.751884999999994,-122.418406
stonestown farmers market,,08/31/2017,,,no,335.0,"3251 20th ave, San Fransisco, CA, 94132",96723,stonestown galleria,100.0,2018.0,37.728081700000004,-122.4770808
fog city,"Restaurant Greater Than 2,000 Sqft",07/16/2013,,,no,1842.0,"1300 battery st, San Francisco, CA, 94111",69501,fog city,94.0,2018.0,37.8034545,-122.4018175
cafe mars,Multiple,10/01/2004,,,no,5052.0,"798 brannan st, San Francisco, CA, 94103",2580,cafe mars,90.0,2018.0,37.773174,-122.40311000000001
thai chef 2,"Restaurant 1,000 - 2,000 Sqft",09/01/2004,,,no,5082.0,"4133 18th st, San Francisco, CA, 94114",2615,thai chef 2,93.0,2017.0,37.760813,-122.43578899999999
dinos uncle vito,"Restaurant Less Than 1,000 Sqft",01/01/1989,,,no,10804.0,"2101 fillmore st, San Francisco, CA, 94115",73,dinos uncle vito,90.0,2017.0,37.788932,-122.43389499999999
canton dim sum house inc,Multiple,11/28/2004,,,no,4994.0,"655 folsom st, San Francisco, CA, 94107",4782,canton dim sum house,83.5,2018.0,37.784557,-122.39793200000001
canton dim sum house inc,Multiple,11/28/2004,,,no,4994.0,"655 folsom st, San Francisco, CA, 94107",3456,canton dim sum house inc,72.0,2018.0,37.784557,-122.39793200000001
brannan st cafe,,01/01/1997,01/26/2018,7695.0,yes,,"274 brannan st, San Francisco, CA, 94107",4512,brannan street cafe,94.0,2017.0,37.78233400000001,-122.391479
philippine delicacies,"Restaurant 1,000 - 2,000 Sqft",10/09/2004,,,no,5044.0,"5609 mission st, San Francisco, CA, 94112",1796,philippine delicacies,80.5,2017.0,37.711286,-122.446607
sweet chinito,"Restaurant 1,000 - 2,000 Sqft",11/01/2004,,,no,5021.0,"3100 mission st, San Francisco, CA, 9411",1632,sweet chinito,96.0,2018.0,37.748164,-122.418241
atami sushi bar  grill,"Restaurant 1,000 - 2,000 Sqft",07/30/1999,,,no,6942.0,"1662 lombard st #a, San+francisco, CA, 94123",2061,atami sushi bar  grill,97.0,2018.0,37.800788,-122.428894
the hidden vine wine bar,Multiple,10/12/2004,,,no,5041.0,"408 merchant st, San Francisco, CA, 94111",67509,the hidden vine wine bar,100.0,2018.0,37.795428,-122.400714
miss tomato sandwich shop,"Restaurant Less Than 1,000 Sqft",01/01/2014,,,no,1673.0,"388 market st #106, San+francisco, CA, 94111",81089,miss tomato sandwich shop,80.0,2017.0,37.792182399999994,-122.3982249
palio paninoteca,,11/01/2004,,,no,5021.0,"505 montgomery st, San Francisco, CA, 94111",2226,palio paninoteca,95.0,2018.0,37.793841,-122.402947
palio paninoteca,,11/01/2004,,,no,5021.0,"500 parnassus ave, San Francisco, CA, 94122",65358,palio cafe,94.5,2017.0,37.763473,-122.458202
