alias,categories,display_phone,image_url,is_closed,location,name,price,rating,review_count,transactions,url,lat,long
submarine-center-san-francisco,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pizza', 'title': 'Pizza'}]",(415) 564-1455,https://s3-media2.fl.yelpcdn.com/bphoto/DmJsc5io0MlV1fHs73Fy4Q/o.jpg,False,"{'address1': '820 Ulloa St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94127', 'country': 'US', 'state': 'CA', 'display_address': ['820 Ulloa St', 'San Francisco, CA 94127']}",Submarine Center,$,4.5,1081,['pickup'],https://www.yelp.com/biz/submarine-center-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7409, -122.46532
tommys-joynt-san-francisco,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bars', 'title': 'Bars'}]",(415) 775-4216,https://s3-media3.fl.yelpcdn.com/bphoto/bBfpfz5TH4qRjklsJY-XyQ/o.jpg,False,"{'address1': '1101 Geary Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1101 Geary Blvd', 'San Francisco, CA 94109']}",Tommy's Joynt,$,4.0,2643,"['delivery', 'pickup']",https://www.yelp.com/biz/tommys-joynt-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.78549, -122.4218
deli-board-san-francisco,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",(415) 552-7687,https://s3-media4.fl.yelpcdn.com/bphoto/wA6jJVj5-by8NzVCCuBlmQ/o.jpg,False,"{'address1': '1058 Folsom St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['1058 Folsom St', 'San Francisco, CA 94103']}",Deli Board,$$,4.5,1141,[],https://www.yelp.com/biz/deli-board-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7776247966103, -122.407012712007
harris-restaurant-san-francisco,"[{'alias': 'steak', 'title': 'Steakhouses'}]",(415) 673-1888,https://s3-media3.fl.yelpcdn.com/bphoto/cqsaaeINjn4qgUPKI9vk7w/o.jpg,False,"{'address1': '2100 Van Ness Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['2100 Van Ness Ave', 'San Francisco, CA 94109']}",Harris' Restaurant,$$$$,4.0,1689,[],https://www.yelp.com/biz/harris-restaurant-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.794966, -122.422997
dosa-on-fillmore-san-francisco-3,"[{'alias': 'indpak', 'title': 'Indian'}]",(415) 441-3672,https://s3-media2.fl.yelpcdn.com/bphoto/yRQT1qg44iAdAdKkONJ9Ig/o.jpg,False,"{'address1': '1700 Fillmore St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['1700 Fillmore St', 'San Francisco, CA 94115']}",DOSA on Fillmore,$$$,4.0,2710,"['restaurant_reservation', 'pickup']",https://www.yelp.com/biz/dosa-on-fillmore-san-francisco-3?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.78535, -122.43284
the-buena-vista-san-francisco,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",(415) 474-5044,https://s3-media2.fl.yelpcdn.com/bphoto/eftZbD2bBRhLX52OACg5Qg/o.jpg,False,"{'address1': '2765 Hyde St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['2765 Hyde St', 'San Francisco, CA 94109']}",The Buena Vista,$$,4.0,2233,[],https://www.yelp.com/biz/the-buena-vista-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.806509097529, -122.42072219051
lovejoys-tea-room-san-francisco,"[{'alias': 'british', 'title': 'British'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",(415) 648-5895,https://s3-media2.fl.yelpcdn.com/bphoto/DvnJbECj2I_VusX_DOlvKQ/o.jpg,False,"{'address1': '1351 Church St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['1351 Church St', 'San Francisco, CA 94114']}",Lovejoy's Tea Room,$$,4.5,1102,[],https://www.yelp.com/biz/lovejoys-tea-room-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.74919, -122.42689
gracias-madre-san-francisco,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'mexican', 'title': 'Mexican'}]",(415) 683-1346,https://s3-media4.fl.yelpcdn.com/bphoto/Yy2vzxq0fAJUA5Q0cpziFw/o.jpg,False,"{'address1': '2211 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2211 Mission St', 'San Francisco, CA 94110']}",Gracias Madre,$$,4.0,2849,"['delivery', 'pickup']",https://www.yelp.com/biz/gracias-madre-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.761606, -122.419241
the-monks-kettle-san-francisco,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",(415) 865-9523,https://s3-media1.fl.yelpcdn.com/bphoto/47kA45l9yNMMPg1P_qbCGw/o.jpg,False,"{'address1': '3141 16th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['3141 16th St', 'San Francisco, CA 94103']}",The Monk's Kettle,$$,4.0,2063,[],https://www.yelp.com/biz/the-monks-kettle-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7647290879634, -122.42297490884
alexanders-steakhouse-san-francisco-7,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}]",(415) 495-1111,https://s3-media4.fl.yelpcdn.com/bphoto/bZwydjQu4jatNf-IMTXnRA/o.jpg,False,"{'address1': '448 Brannan St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['448 Brannan St', 'San Francisco, CA 94107']}",Alexander's Steakhouse,$$$$,4.0,1537,[],https://www.yelp.com/biz/alexanders-steakhouse-san-francisco-7?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7793, -122.39568
nicks-crispy-tacos-san-francisco-2,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",(415) 409-8226,https://s3-media4.fl.yelpcdn.com/bphoto/hVCVrVFjEHwZqA5ujDfxfg/o.jpg,False,"{'address1': '1500 Broadway', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1500 Broadway', 'San Francisco, CA 94109']}",Nick's Crispy Tacos,$,4.0,3090,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/nicks-crispy-tacos-san-francisco-2?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.79607, -122.42196
urban-putt-san-francisco,"[{'alias': 'mini_golf', 'title': 'Mini Golf'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",(415) 341-1080,https://s3-media1.fl.yelpcdn.com/bphoto/cvAKrL7IAg7fQFBO0j44Nw/o.jpg,False,"{'address1': '1096 S Van Ness Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['1096 S Van Ness Ave', 'San Francisco, CA 94110']}",Urban Putt,$$,4.5,1157,['pickup'],https://www.yelp.com/biz/urban-putt-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7557019908942, -122.416826814485
craftsman-and-wolves-san-francisco,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",(415) 913-7713,https://s3-media3.fl.yelpcdn.com/bphoto/QXNHbCQT1EWKrsZaa-p1XQ/o.jpg,False,"{'address1': '746 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['746 Valencia St', 'San Francisco, CA 94110']}",Craftsman and Wolves,$$,4.0,1377,[],https://www.yelp.com/biz/craftsman-and-wolves-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7609695, -122.4218206
hard-knox-cafe-san-francisco-3,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",(415) 648-3770,https://s3-media2.fl.yelpcdn.com/bphoto/Ba55Wi04LOxSBP0d6rtHyw/o.jpg,False,"{'address1': '2526 3rd St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['2526 3rd St', 'San Francisco, CA 94107']}",Hard Knox Cafe,$$,4.0,1996,[],https://www.yelp.com/biz/hard-knox-cafe-san-francisco-3?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7575200814767, -122.388580106199
the-front-porch-san-francisco,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",(415) 695-7800,https://s3-media1.fl.yelpcdn.com/bphoto/0fmMVyqSKOMIqtkQksUTUQ/o.jpg,False,"{'address1': '65A 29th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['65A 29th St', 'San Francisco, CA 94110']}",The Front Porch,$$,4.0,2518,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/the-front-porch-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.74372, -122.42197
samovar-tea-lounge-san-francisco-2,"[{'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",(415) 227-9400,https://s3-media3.fl.yelpcdn.com/bphoto/JQeusAkt9mupl2wrWDWnUg/o.jpg,False,"{'address1': '730 Howard St', 'address2': '', 'address3': 'Yerba Buena Gardens', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['730 Howard St', 'Yerba Buena Gardens', 'San Francisco, CA 94103']}",Samovar Tea Lounge,$$,4.0,2190,"['restaurant_reservation', 'pickup']",https://www.yelp.com/biz/samovar-tea-lounge-san-francisco-2?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7841774486315, -122.402068620684
hot-sauce-and-panko-san-francisco,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",(415) 359-1908,https://s3-media4.fl.yelpcdn.com/bphoto/vKQD4EF6xk7_ryHtgiTAJA/o.jpg,False,"{'address1': '1468 Hyde St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1468 Hyde St', 'San Francisco, CA 94109']}",Hot Sauce and Panko,$,4.5,988,[],https://www.yelp.com/biz/hot-sauce-and-panko-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7945165216685, -122.417876198887
farmhouse-kitchen-thai-cuisine-san-francisco,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",(415) 814-2920,https://s3-media1.fl.yelpcdn.com/bphoto/c7ed05m9lC2EmA3Aruue7A/o.jpg,False,"{'address1': '710 Florida St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['710 Florida St', 'San Francisco, CA 94110']}",Farmhouse Kitchen Thai Cuisine,$$,4.0,1315,"['restaurant_reservation', 'delivery', 'pickup']",https://www.yelp.com/biz/farmhouse-kitchen-thai-cuisine-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7602179, -122.4110749
italian-homemade-company-san-francisco,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'italian', 'title': 'Italian'}]",(415) 712-8874,https://s3-media1.fl.yelpcdn.com/bphoto/PHnJ_tB5HjE_bWUW6j2KrQ/o.jpg,False,"{'address1': '716 Columbus Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['716 Columbus Ave', 'San Francisco, CA 94133']}",Italian Homemade Company,$$,4.5,1069,"['delivery', 'pickup']",https://www.yelp.com/biz/italian-homemade-company-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.801752, -122.411851
ryokos-san-francisco,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",(415) 775-1028,https://s3-media3.fl.yelpcdn.com/bphoto/qS3-AG16xjg0Nowms5Whxg/o.jpg,False,"{'address1': '619 Taylor St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['619 Taylor St', 'San Francisco, CA 94102']}",Ryoko's,$$,4.0,2609,[],https://www.yelp.com/biz/ryokos-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7881987776243, -122.412059158087
the-ice-cream-bar-san-francisco,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",(415) 742-4932,https://s3-media3.fl.yelpcdn.com/bphoto/mp3DtjB_FXgDVH0LOWR1uQ/o.jpg,False,"{'address1': '815 Cole St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['815 Cole St', 'San Francisco, CA 94117']}",The Ice Cream Bar,$$,4.0,1242,['pickup'],https://www.yelp.com/biz/the-ice-cream-bar-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.76643, -122.45033
molinari-delicatessen-san-francisco,"[{'alias': 'delis', 'title': 'Delis'}]",(415) 421-2337,https://s3-media1.fl.yelpcdn.com/bphoto/H_vQ3ElMoQ8j1bKidrv_1w/o.jpg,False,"{'address1': '373 Columbus Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['373 Columbus Ave', 'San Francisco, CA 94133']}",Molinari Delicatessen,$$,4.5,997,"['delivery', 'pickup']",https://www.yelp.com/biz/molinari-delicatessen-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.79838, -122.40782
tommasos-san-francisco-2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'seafood', 'title': 'Seafood'}]",(415) 398-9696,https://s3-media2.fl.yelpcdn.com/bphoto/A0Wts1C_Me3L8IHa_htB2g/o.jpg,False,"{'address1': '1042 Kearny St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['1042 Kearny St', 'San Francisco, CA 94133']}",Tommaso's,$$,4.0,1481,['pickup'],https://www.yelp.com/biz/tommasos-san-francisco-2?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.797778, -122.405204
boudin-bakery-and-cafe-san-francisco-7,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",(415) 928-1849,https://s3-media4.fl.yelpcdn.com/bphoto/rDVvWFk7tMGdphnF6tdHDw/o.jpg,False,"{'address1': '160 Jefferson St', 'address2': '', 'address3': 'Lower Level', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['160 Jefferson St', 'Lower Level', 'San Francisco, CA 94133']}",Boudin Bakery & Cafe,$$,4.0,2946,[],https://www.yelp.com/biz/boudin-bakery-and-cafe-san-francisco-7?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.8084100293993, -122.41507940311
acquerello-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",(415) 567-5432,https://s3-media1.fl.yelpcdn.com/bphoto/JkP6MJCCo471NDZw-ngCrA/o.jpg,False,"{'address1': '1722 Sacramento St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1722 Sacramento St', 'San Francisco, CA 94109']}",Acquerello,$$$$,4.5,1010,[],https://www.yelp.com/biz/acquerello-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.79157, -122.4213296
zuni-café-san-francisco-3,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}]",(415) 552-2522,https://s3-media3.fl.yelpcdn.com/bphoto/SFIHYbU--AOvyi20410ong/o.jpg,False,"{'address1': '1658 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['1658 Market St', 'San Francisco, CA 94102']}",Zuni Café,$$$,4.0,2522,[],https://www.yelp.com/biz/zuni-caf%C3%A9-san-francisco-3?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7734826, -122.4216396
señor-sisig-san-francisco-3,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",(855) 747-4455,https://s3-media3.fl.yelpcdn.com/bphoto/H3V68xyZWC3JNRs4kqHHbg/o.jpg,False,"{'address1': '', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94104']}",Señor Sisig,$,4.0,1385,['pickup'],https://www.yelp.com/biz/se%C3%B1or-sisig-san-francisco-3?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.79059, -122.40306
firefly-restaurant-san-francisco-4,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'desserts', 'title': 'Desserts'}]",(415) 821-7652,https://s3-media2.fl.yelpcdn.com/bphoto/Iw2w_QRazIRIr9G7Rb7EjQ/o.jpg,False,"{'address1': '4288 24th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4288 24th St', 'San Francisco, CA 94114']}",Firefly Restaurant,$$$,4.0,1394,[],https://www.yelp.com/biz/firefly-restaurant-san-francisco-4?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.751206, -122.438189
la-fusión-san-francisco-2,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",(415) 781-0894,https://s3-media1.fl.yelpcdn.com/bphoto/7LZP0604HmgLFNeGre3rGw/o.jpg,False,"{'address1': '475 Pine St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['475 Pine St', 'San Francisco, CA 94104']}",La Fusión,$$,4.5,1058,[],https://www.yelp.com/biz/la-fusi%C3%B3n-san-francisco-2?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7916357455614, -122.403691572642
b-star-bar-san-francisco,"[{'alias': 'burmese', 'title': 'Burmese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",(415) 933-9900,https://s3-media2.fl.yelpcdn.com/bphoto/5Xspbvkm8c0ZaTO9sQQwPg/o.jpg,False,"{'address1': '127 Clement St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['127 Clement St', 'San Francisco, CA 94118']}",B Star Bar,$$,4.0,1720,['restaurant_reservation'],https://www.yelp.com/biz/b-star-bar-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.78298, -122.46065
